time,open,high,low,close,volume
1522886400,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,107732800
1522972800,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,140021200
1523232000,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,116070800
1523318400,43.25,43.5,42.88249969482422,43.3125,113634400
1523404800,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,89726400
1523491200,43.352500915527344,43.75,43.2599983215332,43.53499984741211,91557200
1523577600,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,100497200
1523836800,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,86313600
1523923200,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,106421600
1524009600,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,83018000
1524096000,43.43999862670898,43.84749984741211,43.165000915527344,43.20000076293945,139235200
1524182400,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,261964400
1524441600,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,146062000
1524528000,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,134768000
1524614400,40.65499877929688,41.35499954223633,40.602500915527344,40.91249847412109,113528400
1524700800,41.02999877929688,41.432498931884766,40.84249877929688,41.05500030517578,111852000
1524787200,41.0,41.08250045776367,40.157501220703125,40.58000183105469,142623200
1525046400,40.532501220703125,41.81499862670898,40.459999084472656,41.31499862670898,169709600
1525132800,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,214277600
1525219200,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,266157600
1525305600,43.970001220703125,44.375,43.61000061035156,44.22249984741211,136272800
1525392000,44.5625,46.0625,44.54249954223633,45.95750045776367,224805200
1525651200,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,169805600
1525737600,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,113611200
1525824000,46.63750076293945,46.84999847412109,46.30500030517578,46.84000015258789,92844800
1525910400,46.935001373291016,47.59249877929688,46.91249847412109,47.5099983215332,111957200
1525996800,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,104848800
1526256000,47.25249862670898,47.38249969482422,46.96500015258789,47.03749847412109,83115200
1526342400,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,94780800
1526428800,46.51750183105469,47.1150016784668,46.5,47.04499816894531,76732400
1526515200,47.0,47.227500915527344,46.59000015258789,46.747501373291016,69176000
1526601600,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,73190800
1526860800,47.0,47.317501068115234,46.727500915527344,46.907501220703125,73603200
1526947200,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,60962800
1527033600,46.587501525878906,47.125,46.43999862670898,47.09000015258789,80233600
1527120000,47.192501068115234,47.209999084472656,46.5525016784668,47.03749847412109,92936000
1527206400,47.057498931884766,47.41249847412109,46.91249847412109,47.14500045776367,69844000
1527552000,46.900001525878906,47.1875,46.71749877929688,46.97499847412109,90056400
1527638400,46.93000030517578,47.0,46.69499969482422,46.875,74762000
1527724800,46.80500030517578,47.057498931884766,46.53499984741211,46.71749877929688,109931200
1527811200,46.997501373291016,47.56499862670898,46.9375,47.560001373291016,93770000
1528070400,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,105064800
1528156800,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,86264000
1528243200,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,83734400
1528329600,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,85388800
1528416000,47.79249954223633,48.0,47.442501068115234,47.92499923706055,106627200
1528675200,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,73234000
1528761600,47.84749984741211,48.15250015258789,47.78749847412109,48.06999969482422,67644400
1528848000,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,86553600
1528934400,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,86440400
1529020800,47.50749969482422,47.540000915527344,47.06499862670898,47.209999084472656,246876800
1529280000,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,73939600
1529366400,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,134314000
1529452800,46.587501525878906,46.79999923706055,46.432498931884766,46.625,82514800
1529539200,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,102847600
1529625600,46.52999877929688,46.53749847412109,46.17499923706055,46.22999954223633,108801600
1529884800,45.84999847412109,46.22999954223633,45.182498931884766,45.54249954223633,126652400
1529971200,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,98276800
1530057600,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,101141200
1530144000,46.025001525878906,46.5525016784668,45.95000076293945,46.375,69460800
1530230400,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,90950800
1530489600,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,70925200
1530576000,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,55819200
1530748800,46.31499862670898,46.602500915527344,46.06999969482422,46.34999847412109,66416800
1530835200,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,69940800
1531094400,47.375,47.66999816894531,47.32500076293945,47.64500045776367,79026400
1531180800,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,63756400
1531267200,47.125,47.44499969482422,46.90250015258789,46.970001220703125,75326000
1531353600,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,72164400
1531440000,47.77000045776367,47.959999084472656,47.72499847412109,47.83250045776367,50055600
1531699200,47.880001068115234,48.16249847412109,47.60499954223633,47.727500915527344,60172400
1531785600,47.4375,47.96749877929688,47.29999923706055,47.86249923706055,62138000
1531872000,47.94499969482422,47.95000076293945,47.48249816894531,47.59999847412109,65573600
1531958400,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,81147200
1532044800,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,82704800
1532304000,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,63957600
1532390400,48.11249923706055,48.415000915527344,48.01250076293945,48.25,74791600
1532476800,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,66839600
1532563200,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,76304000
1532649600,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,96096000
1532908800,47.97499847412109,48.04999923706055,47.26750183105469,47.477500915527344,84118000
1532995200,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,157492000
1533081600,49.782501220703125,50.43999862670898,49.32749938964844,50.375,271742800
1533168000,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,249616000
1533254400,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,133789600
1533513600,52.0,52.3125,51.76750183105469,52.26750183105469,101701600
1533600000,52.33000183105469,52.375,51.68999862670898,51.77750015258789,102349600
1533686400,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,90102000
1533772800,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,93970400
1533859200,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,98444800
1534118400,52.32749938964844,52.73749923706055,51.92499923706055,52.21749877929688,103563600
1534204800,52.540000915527344,52.63999938964844,52.06499862670898,52.4375,82992000
1534291200,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,115230400
1534377600,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,114001600
1534464000,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,141708000
1534723200,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,121150800
1534809600,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,104639200
1534896000,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,76072400
1534982400,53.66249847412109,54.26250076293945,53.650001525878906,53.872501373291016,75532800
1535068800,54.150001525878906,54.22499847412109,53.77750015258789,54.040000915527344,73905600
1535328000,54.28749847412109,54.685001373291016,54.08250045776367,54.48500061035156,82100400
1535414400,54.75249862670898,55.1349983215332,54.72999954223633,54.92499923706055,91107200
1535500800,55.03749847412109,55.872501373291016,54.852500915527344,55.744998931884766,109019200
1535587200,55.8125,57.06499862670898,55.59999847412109,56.25749969482422,195175200
1535673600,56.62749862670898,57.21749877929688,56.5,56.907501220703125,173360400
1536019200,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,109560400
1536105600,57.247501373291016,57.41749954223633,56.275001525878906,56.71749877929688,133332000
1536192000,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,137160000
1536278400,55.462501525878906,56.34249877929688,55.1775016784668,55.32500076293945,150479200
1536537600,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,158066000
1536624000,54.50249862670898,56.07500076293945,54.13999938964844,55.962501525878906,142996000
1536710400,56.23500061035156,56.25,54.959999084472656,55.26750183105469,197114800
1536796800,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,166825600
1536883200,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,127997200
1537142400,55.53749847412109,55.73749923706055,54.317501068115234,54.470001220703125,148780400
1537228800,54.4474983215332,55.462501525878906,54.27999877929688,54.560001373291016,126286800
1537315200,54.625,54.90499877929688,53.82500076293945,54.59249877929688,108495200
1537401600,55.060001373291016,55.56999969482422,54.78749847412109,55.00749969482422,106435200
1537488000,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,384986800
1537747200,54.20500183105469,55.31499862670898,54.157501220703125,55.1974983215332,110773600
1537833600,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,98217600
1537920000,55.25,55.9375,54.93999862670898,55.10499954223633,95938800
1538006400,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,120724800
1538092800,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,91717600
1538352000,56.98749923706055,57.35499954223633,56.587501525878906,56.81499862670898,94403200
1538438400,56.8125,57.5,56.657501220703125,57.31999969482422,99152800
1538524800,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,114619200
1538611200,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,128168000
1538697600,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,134322000
1538956800,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,118655600
1539043200,55.90999984741211,56.817501068115234,55.5625,56.71749877929688,107564000
1539129600,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,167962400
1539216000,53.630001068115234,54.875,53.08000183105469,53.61249923706055,212497600
1539302400,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,161351600
1539561600,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,123164000
1539648000,54.73249816894531,55.747501373291016,54.18999862670898,55.53749847412109,116736000
1539734400,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,91541600
1539820800,54.46500015258789,54.935001373291016,53.25,54.005001068115234,130325200
1539907200,54.51499938964844,55.31499862670898,54.35749816894531,54.82749938964844,132314800
1540166400,54.9474983215332,55.84000015258789,54.73500061035156,55.16249847412109,115168400
1540252800,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,155071200
1540339200,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,163702000
1540425600,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,119423200
1540512000,53.97499847412109,55.04750061035156,53.16749954223633,54.07500076293945,189033600
1540771200,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,183742000
1540857600,52.78749847412109,53.79499816894531,52.317501068115234,53.32500076293945,146640000
1540944000,54.220001220703125,55.11249923706055,54.15499877929688,54.71500015258789,153435600
1541030400,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,233292800
1541116800,52.38750076293945,53.41249847412109,51.35749816894531,51.869998931884766,365314800
1541376000,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,264654800
1541462400,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,127531600
1541548800,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,133697600
1541635200,52.494998931884766,52.52999877929688,51.6875,52.122501373291016,101450400
1541721600,51.38750076293945,51.50249862670898,50.5625,51.11750030517578,137463200
1541980800,49.75,49.962501525878906,48.4474983215332,48.54249954223633,204542000
1542067200,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,187531600
1542153600,48.47499847412109,48.619998931884766,46.48249816894531,46.70000076293945,243204000
1542240000,47.09749984741211,47.99250030517578,46.72499847412109,47.852500915527344,185915200
1542326400,47.625,48.74250030517578,47.3650016784668,48.38249969482422,147713200
1542585600,47.5,47.67499923706055,46.247501373291016,46.46500015258789,167701200
1542672000,44.59249877929688,45.36750030517578,43.87749862670898,44.244998931884766,271300800
1542758400,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,124496800
1542931200,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,94496000
1543190400,43.560001373291016,43.73749923706055,42.56499862670898,43.65499877929688,179994000
1543276800,42.87749862670898,43.692501068115234,42.720001220703125,43.560001373291016,165549600
1543363200,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,184250000
1543449600,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,167080000
1543536000,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,158126000
1543795200,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,163210000
1543881600,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,165377200
1544054400,42.93999862670898,43.69499969482422,42.60499954223633,43.68000030517578,172393600
1544140800,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,169126400
1544400000,41.25,42.522499084472656,40.83250045776367,42.400001525878906,248104000
1544486400,42.915000915527344,42.9474983215332,41.75,42.157501220703125,189126800
1544572800,42.59999847412109,42.97999954223633,42.255001068115234,42.275001525878906,142510800
1544659200,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,127594400
1544745600,42.25,42.27000045776367,41.31999969482422,41.369998931884766,162814800
1545004800,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,177151600
1545091200,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,135366000
1545177600,41.5,41.86249923706055,39.772499084472656,40.22249984741211,196189200
1545264000,40.09999847412109,40.52750015258789,38.82500076293945,39.20750045776367,259092000
1545350400,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,382978400
1545609600,37.03749847412109,37.88750076293945,36.647499084472656,36.70750045776367,148676800
1545782400,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,234330000
1545868800,38.959999084472656,39.192501068115234,37.51750183105469,39.03749847412109,212468400
1545955200,39.375,39.630001068115234,38.63750076293945,39.057498931884766,169165600
1546214400,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,140014000
1546387200,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,148158800
1546473600,35.994998931884766,36.43000030517578,35.5,35.54750061035156,365248800
1546560000,36.13249969482422,37.13750076293945,35.95000076293945,37.06499862670898,234428400
1546819200,37.17499923706055,37.20750045776367,36.47499847412109,36.98249816894531,219111200
1546905600,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,164101200
1546992000,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,180396400
1547078400,38.125,38.49250030517578,37.71500015258789,38.45000076293945,143122800
1547164800,38.220001220703125,38.42499923706055,37.87749862670898,38.0724983215332,108092800
1547424000,37.712501525878906,37.817501068115234,37.30500030517578,37.5,129756800
1547510400,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,114843600
1547596800,38.27000045776367,38.970001220703125,38.25,38.73500061035156,122278800
1547683200,38.54999923706055,39.415000915527344,38.31499862670898,38.96500015258789,119284800
1547769600,39.375,39.470001220703125,38.994998931884766,39.20500183105469,135004000
1548115200,39.102500915527344,39.182498931884766,38.15499877929688,38.32500076293945,121576000
1548201600,38.53749847412109,38.78499984741211,37.92499923706055,38.47999954223633,92522400
1548288000,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,101766000
1548374400,38.869998931884766,39.532501220703125,38.58000183105469,39.43999862670898,134142000
1548633600,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,104768400
1548720000,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,166348800
1548806400,40.8125,41.53749847412109,40.057498931884766,41.3125,244439200
1548892800,41.52750015258789,42.25,41.13999938964844,41.61000061035156,162958400
1548979200,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,130672400
1549238400,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,125982000
1549324800,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,144406400
1549411200,43.66249847412109,43.89250183105469,43.212501525878906,43.560001373291016,112958400
1549497600,43.09999847412109,43.48500061035156,42.584999084472656,42.73500061035156,126966800
1549584000,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,95280000
1549843200,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,83973600
1549929600,42.525001525878906,42.75,42.42499923706055,42.72249984741211,89134000
1550016000,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,89960800
1550102400,42.4275016784668,42.81499862670898,42.345001220703125,42.70000076293945,87342800
1550188800,42.8125,42.92499923706055,42.4375,42.60499954223633,98507200
1550534400,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,75891200
1550620800,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,104457600
1550707200,42.95000076293945,43.09249877929688,42.57500076293945,42.76499938964844,68998800
1550793600,42.89500045776367,43.25,42.845001220703125,43.24250030517578,75652800
1551052800,43.540000915527344,43.96749877929688,43.48749923706055,43.557498931884766,87493600
1551139200,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,68280800
1551225600,43.3025016784668,43.75,43.182498931884766,43.71749877929688,111341600
1551312000,43.58000183105469,43.727500915527344,43.22999954223633,43.28749847412109,112861600
1551398400,43.56999969482422,43.78749847412109,43.22249984741211,43.74250030517578,103544800
1551657600,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,109744800
1551744000,43.98500061035156,44.0,43.6349983215332,43.88249969482422,78949600
1551830400,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,83241600
1551916800,43.46749877929688,43.61000061035156,43.005001068115234,43.125,99185600
1552003200,42.58000183105469,43.26750183105469,42.375,43.227500915527344,95997600
1552262400,43.872501373291016,44.77999877929688,43.837501525878906,44.72499847412109,128044000
1552348800,45.0,45.66749954223633,44.84249877929688,45.227500915527344,129870400
1552435200,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,124130000
1552521600,45.97499847412109,46.025001525878906,45.63999938964844,45.932498931884766,94318000
1552608000,46.212501525878906,46.83250045776367,45.935001373291016,46.52999877929688,156171600
1552867200,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,104879200
1552953600,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,126585600
1553040000,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,124140800
1553126400,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,204136800
1553212800,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,169630800
1553472000,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,175381200
1553558400,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,199202000
1553644800,47.1875,47.43999862670898,46.63750076293945,47.11750030517578,119393600
1553731200,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,83121600
1553817600,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,94256000
1554076800,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,111448000
1554163200,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,91062800
1554249600,48.3125,49.125,48.28749847412109,48.837501525878906,93087200
1554336000,48.6974983215332,49.09249877929688,48.28499984741211,48.92250061035156,76457200
1554422400,49.11249923706055,49.275001525878906,48.98249816894531,49.25,74106400
1554681600,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,103526800
1554768000,50.08000183105469,50.712501525878906,49.807498931884766,49.875,143072800
1554854400,49.66999816894531,50.185001373291016,49.54499816894531,50.15499877929688,86781200
1554940800,50.212501525878906,50.25,49.61000061035156,49.73749923706055,83603200
1555027200,49.79999923706055,50.03499984741211,49.0525016784668,49.71749877929688,111042800
1555286400,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,70146400
1555372800,49.8650016784668,50.34249877929688,49.63999938964844,49.8125,102785600
1555459200,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,115627200
1555545600,50.77999877929688,51.03749847412109,50.630001068115234,50.96500015258789,96783200
1555891200,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,77758000
1555977600,51.10749816894531,51.9375,50.97499847412109,51.869998931884766,93292000
1556064000,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,70162400
1556150400,51.70750045776367,51.93999862670898,51.27999877929688,51.31999969482422,74172800
1556236800,51.22499847412109,51.25,50.52999877929688,51.07500076293945,74596400
1556496000,51.09999847412109,51.49250030517578,50.96500015258789,51.15250015258789,88818800
1556582400,50.76499938964844,50.84999847412109,49.77750015258789,50.16749954223633,186139600
1556668800,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,259309200
1556755200,52.459999084472656,53.16249847412109,52.032501220703125,52.28749847412109,127985200
1556841600,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,83569600
1557100800,51.0724983215332,52.209999084472656,50.875,52.119998931884766,129772400
1557187200,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,155054800
1557273600,50.47499847412109,51.334999084472656,50.4375,50.72499847412109,105358000
1557360000,50.09999847412109,50.41999816894531,49.165000915527344,50.18000030517578,139634400
1557446400,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,164834800
1557705600,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,229722400
1557792000,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,146118800
1557878400,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,106178800
1557964800,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,132125600
1558051200,46.73249816894531,47.72499847412109,46.68999862670898,47.25,131516400
1558310400,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,154449200
1558396800,46.30500030517578,47.0,46.17499923706055,46.650001525878906,113459200
1558483200,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,118994400
1558569600,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,146118800
1558656000,45.04999923706055,45.53499984741211,44.65499877929688,44.74250030517578,94858800
